entry_date,exit_date,direction,entry_price,exit_price,pnl,pnl_pct,confidence,bars_held,reason,is_winner,balance_after
2023-06-11 01:00:00,2023-06-11 01:00:00,SHORT,1.1161199497086562,1.1165062459515933,-5683883.036649982,-111.6119949708656,1.0,13,Stop Loss,False,19778805.978691343
2023-06-11 18:00:00,2023-06-11 18:00:00,SHORT,1.1174849066592565,1.116979635332094,4420503.430585889,111.74849066592567,1.0,2,Stop Loss,True,24199309.40927723
2023-06-12 00:00:00,2023-06-12 00:00:00,SHORT,1.118862540015308,1.1191910513486965,-5415140.158456053,-111.8862540015308,1.0,24,Stop Loss,False,18784169.250821177
2023-06-13 06:00:00,2023-06-13 06:00:00,SHORT,1.1199742797383765,1.1214144099775418,-4207557.285434442,-111.99742797383765,1.0,25,Stop Loss,False,14576611.965386735
2023-06-14 09:00:00,2023-06-14 09:00:00,LONG,1.1213957976434756,1.1200524051879057,-3269230.280372858,-112.13957976434756,1.0,2,Stop Loss,False,11307381.685013877
2023-06-14 12:00:00,2023-06-14 12:00:00,SHORT,1.1216987369802107,1.1208877847762555,2536695.150926647,112.16987369802108,1.0,1,Stop Loss,True,13844076.835940525
2023-06-14 15:00:00,2023-06-14 15:00:00,LONG,1.1218917366977097,1.1282239126674702,28374021.43450053,1024.7711628137927,1.0,11,Take Profit,True,42218098.270441055
2023-06-15 04:00:00,2023-06-15 04:00:00,SHORT,1.1289575271269785,1.1212498834901825,63400165.33718757,750.8647704955615,1.0,12,Take Profit,True,105618263.60762863
2023-06-15 17:00:00,2023-06-15 17:00:00,SHORT,1.1210687390350573,1.1226387608120523,-23681066.720335305,-112.10687390350573,1.0,2,Stop Loss,False,81937196.88729332
2023-06-15 21:00:00,2023-06-15 21:00:00,SHORT,1.1217265427286365,1.1159511581504138,74961428.19649549,457.4322227523039,0.95,15,Take Profit,True,156898625.0837888
2023-06-16 13:00:00,2023-06-16 13:00:00,SHORT,1.1159966148347686,1.1162423539234276,-35019666.893147565,-111.59966148347686,1.0,3,Stop Loss,False,121878958.19064125
2023-06-16 19:00:00,2023-06-16 19:00:00,SHORT,1.1168581325969236,1.1192528063701193,-27224301.129531622,-111.68581325969235,1.0,11,Stop Loss,False,94654657.06110963
2023-06-17 09:00:00,2023-06-17 09:00:00,SHORT,1.1177677867632865,1.1198382310345674,-21160385.30600688,-111.77677867632863,1.0,4,Stop Loss,False,73494271.75510275
2023-06-17 15:00:00,2023-06-17 15:00:00,SHORT,1.1189982163262566,1.1215829884996136,-16447991.800831433,-111.89982163262566,1.0,18,Stop Loss,False,57046279.95427132
2023-06-18 12:00:00,2023-06-18 12:00:00,SHORT,1.1214984780031945,1.1218857777274138,-12795463.228891885,-112.14984780031945,1.0,1,Stop Loss,False,44250816.72537943
2023-06-18 15:00:00,2023-06-18 15:00:00,SHORT,1.1207186702378396,1.122821563207323,-9918543.295481117,-112.07186702378395,1.0,2,Stop Loss,False,34332273.429898314
2023-06-18 18:00:00,2023-06-18 18:00:00,LONG,1.1230494797362123,1.121407544819384,-7711368.362721738,-112.30494797362122,1.0,3,Stop Loss,False,26620905.067176577
2023-06-18 22:00:00,2023-06-18 22:00:00,SHORT,1.1212349471014305,1.1174230653862665,16097985.239626328,302.35608441944095,1.0,49,Take Profit,True,42718890.306802906
2023-06-21 03:00:00,2023-06-21 03:00:00,LONG,1.118694674845855,1.1161369676569808,-9557879.020308925,-111.8694674845855,1.0,10,Stop Loss,False,33161011.28649398
2023-06-21 14:00:00,2023-06-21 14:00:00,SHORT,1.1151305792746071,1.1158644865182996,-7395771.545047963,-111.5130579274607,0.8999999999999999,2,Stop Loss,False,25765239.74144602
2023-06-21 18:00:00,2023-06-21 18:00:00,LONG,1.116649066239248,1.1157196454911327,-5754146.179743214,-111.66490662392481,0.8,2,Stop Loss,False,20011093.561702803
2023-06-21 21:00:00,2023-06-21 21:00:00,SHORT,1.1153595319042906,1.1105295887795001,13981822.677394316,349.35178915341,0.8999999999999999,30,Take Profit,True,33992916.23909712
2023-06-23 06:00:00,2023-06-23 06:00:00,LONG,1.1111175041538854,1.1102084835913613,-7554024.850099535,-111.11175041538854,0.95,17,Stop Loss,False,26438891.388997585
2023-06-24 00:00:00,2023-06-24 00:00:00,SHORT,1.1098768661833929,1.1060491317193981,12943710.783627396,244.7854297895005,0.95,8,Take Profit,True,39382602.17262498
2023-06-24 09:00:00,2023-06-24 09:00:00,SHORT,1.1068423976916606,1.1073038385923668,-8718066.763217008,-110.68423976916606,1.0,1,Stop Loss,False,30664535.409407973
2023-06-24 15:00:00,2023-06-24 15:00:00,SHORT,1.1051080659345118,1.1076792300584661,-6777525.08381424,-110.51080659345118,1.0,2,Stop Loss,False,23887010.325593732
2023-06-24 21:00:00,2023-06-24 21:00:00,SHORT,1.1098293004689785,1.111881959002601,-5302100.791989793,-110.98293004689788,1.0,1,Stop Loss,False,18584909.53360394
2023-06-25 02:00:00,2023-06-25 02:00:00,SHORT,1.1114062411770158,1.1120158150417563,-4131076.889471528,-111.14062411770158,1.0,1,Stop Loss,False,14453832.644132413
2023-06-25 07:00:00,2023-06-25 07:00:00,SHORT,1.111568395329194,1.1080097030452873,4308612.238142286,149.04739608602648,1.0,13,Take Profit,True,18762444.8822747
2023-06-25 21:00:00,2023-06-25 21:00:00,SHORT,1.10747296161711,1.1089589754116769,-4155780.08019011,-110.74729616171099,1.0,3,Stop Loss,False,14606664.802084588
2023-06-26 05:00:00,2023-06-26 05:00:00,SHORT,1.111119418873938,1.1058159056309393,17787138.701991193,608.8706403207358,1.0,6,Take Profit,True,32393803.50407578
2023-06-26 14:00:00,2023-06-26 14:00:00,SHORT,1.1062113947587493,1.1051356162196782,7166878.911156906,110.62113947587493,1.0,1,Stop Loss,True,39560682.41523269
2023-06-26 18:00:00,2023-06-26 18:00:00,SHORT,1.1043814278280373,1.1008571194439005,10651671.882783754,134.6244709707329,1.0,4,Take Profit,True,50212354.298016444
2023-06-26 23:00:00,2023-06-26 23:00:00,SHORT,1.1001673426733827,1.094960676964931,27738927.44173297,276.21616063946186,1.0,43,Take Profit,True,77951281.73974942
2023-06-28 19:00:00,2023-06-28 19:00:00,SHORT,1.0937353458459398,1.096251134346024,-17051614.418551825,-109.37353458459398,1.0,3,Stop Loss,False,60899667.32119759
2023-06-29 01:00:00,2023-06-29 01:00:00,SHORT,1.094375824725051,1.0968181783185886,-13329424.730023373,-109.43758247250513,1.0,3,Stop Loss,False,47570242.591174215
2023-06-29 10:00:00,2023-06-29 10:00:00,SHORT,1.099086211996377,1.0997434417201306,-10456759.546656476,-109.9086211996377,1.0,5,Stop Loss,False,37113483.04451774
2023-06-29 17:00:00,2023-06-29 17:00:00,SHORT,1.0989077782676995,1.1004291801710038,-8156859.039245386,-109.89077782676995,1.0,17,Stop Loss,False,28956624.005272355
2023-06-30 12:00:00,2023-06-30 12:00:00,SHORT,1.0992599792915074,1.1004941380126985,-6366171.58087753,-109.92599792915072,1.0,33,Stop Loss,False,22590452.424394824
2023-07-01 23:00:00,2023-07-01 23:00:00,LONG,1.1029124184480084,1.100646548701605,-4983058.103444794,-110.29124184480084,1.0,20,Stop Loss,False,17607394.32095003
2023-07-02 20:00:00,2023-07-02 20:00:00,SHORT,1.1016081432077003,1.1014886012309528,3879289.7929255143,110.16081432077003,1.0,1,Stop Loss,True,21486684.113875546
2023-07-02 23:00:00,2023-07-02 23:00:00,SHORT,1.1026017095283251,1.103001677848089,-4738250.927210856,-110.2601709528325,1.0,6,Stop Loss,False,16748433.18666469
2023-07-03 06:00:00,2023-07-03 06:00:00,LONG,1.1026637497544582,1.1016616583618064,-3693578.0280239396,-110.26637497544583,0.95,9,Stop Loss,False,13054855.15864075
2023-07-03 16:00:00,2023-07-03 16:00:00,SHORT,1.1001672796011166,1.1021967670906492,-2872504.8970936798,-110.01672796011167,1.0,2,Stop Loss,False,10182350.26154707
2023-07-03 19:00:00,2023-07-03 19:00:00,LONG,1.1005537785525268,1.1011765451698772,2241244.8109781877,110.05537785525267,1.0,1,Stop Loss,True,12423595.072525257
2023-07-03 21:00:00,2023-07-03 21:00:00,SHORT,1.0998487063148006,1.1018859230835418,-2732814.993659167,-109.98487063148006,1.0,26,Stop Loss,False,9690780.07886609
2023-07-05 06:00:00,2023-07-05 06:00:00,SHORT,1.1039982868625495,1.1047576730217983,-2139720.9210859775,-110.39982868625495,1.0,19,Stop Loss,False,7551059.157780113
2023-07-06 04:00:00,2023-07-06 04:00:00,SHORT,1.1026212581307486,1.1039156617783934,-1665191.669754244,-110.26212581307486,1.0,30,Stop Loss,False,5885867.488025868
2023-07-07 14:00:00,2023-07-07 14:00:00,SHORT,1.104632163411498,1.1047774521520985,-1300343.7073702828,-110.46321634114979,1.0,7,Stop Loss,False,4585523.780655585
2023-07-07 23:00:00,2023-07-07 23:00:00,SHORT,1.102676152207085,1.104834656488746,-1011269.5436614772,-110.26761522070849,1.0,7,Stop Loss,False,3574254.236994108
2023-07-08 10:00:00,2023-07-08 10:00:00,SHORT,1.1054016717697304,1.1067250184489426,-790197.3217806659,-110.54016717697304,1.0,32,Stop Loss,False,2784056.9152134424
2023-07-09 22:00:00,2023-07-09 22:00:00,SHORT,1.1062826598106192,1.1076654430081303,-615990.7778452949,-110.62826598106193,1.0,11,Stop Loss,False,2168066.1373681473
2023-07-10 13:00:00,2023-07-10 13:00:00,SHORT,1.109850987168619,1.104340320575587,2587601.4604433924,596.753349873479,1.0,33,Take Profit,True,4755667.59781154
2023-07-11 23:00:00,2023-07-11 23:00:00,SHORT,1.1002276461386216,1.1043407895039066,-1046463.3933915807,-110.02276461386215,1.0,6,Stop Loss,False,3709204.204419959
2023-07-12 07:00:00,2023-07-12 07:00:00,SHORT,1.1028790635273606,1.1042513809987402,-818160.7318804866,-110.28790635273606,1.0,8,Stop Loss,False,2891043.4725394724
2023-07-12 18:00:00,2023-07-12 18:00:00,SHORT,1.1042431997374382,1.105049574617752,-638483.0189394042,-110.4243199737438,1.0,9,Stop Loss,False,2252560.453600068
2023-07-13 05:00:00,2023-07-13 05:00:00,SHORT,1.1040062319027992,1.1050281583481918,-497368.15570245427,-110.4006231902799,1.0,9,Stop Loss,False,1755192.2978976138
2023-07-13 18:00:00,2023-07-13 18:00:00,SHORT,1.1059032572481418,1.1053220322364472,388214.5758683643,110.59032572481415,1.0,1,Stop Loss,True,2143406.873765978
2023-07-13 21:00:00,2023-07-13 21:00:00,SHORT,1.104956636160023,1.1051757939609288,-473674.32983174524,-110.49566361600229,1.0,27,Stop Loss,False,1669732.5439342328
2023-07-15 14:00:00,2023-07-15 14:00:00,SHORT,1.1077308163086241,1.1086951680190014,-369922.83878186863,-110.7730816308624,1.0,2,Stop Loss,False,1299809.7051523642
2023-07-16 01:00:00,2023-07-16 01:00:00,SHORT,1.1073887681279002,1.1086322767206511,-287878.9336378732,-110.73887681279002,1.0,7,Stop Loss,False,1011930.771514491
2023-07-16 12:00:00,2023-07-16 12:00:00,SHORT,1.1075645801193608,1.104911725085246,311486.03603829606,153.90679125811894,1.0,31,Take Profit,True,1323416.807552787
2023-07-17 20:00:00,2023-07-17 20:00:00,SHORT,1.1035201336188443,1.0975761943746092,1269600.5330308839,479.6676775545045,1.0,18,Take Profit,True,2593017.340583671
2023-07-18 16:00:00,2023-07-18 16:00:00,LONG,1.0984160687249758,1.096318765403779,-569642.3826759214,-109.84160687249758,1.0,3,Stop Loss,False,2023374.9579077493
2023-07-18 20:00:00,2023-07-18 20:00:00,SHORT,1.0962510622629227,1.0925595329068394,1876245.6784740754,463.64260641393633,1.0,33,Take Profit,True,3899620.6363818245
2023-07-20 06:00:00,2023-07-20 06:00:00,SHORT,1.0937198493901694,1.093816943548644,-853018.4990204652,-109.37198493901694,1.0,4,Stop Loss,False,3046602.1373613593
2023-07-20 15:00:00,2023-07-20 15:00:00,SHORT,1.0925083876576103,1.0940659312879983,-665687.6777845776,-109.25083876576103,1.0,8,Stop Loss,False,2380914.459576782
2023-07-21 06:00:00,2023-07-21 06:00:00,SHORT,1.095976601594174,1.0927363232404643,1257106.6968555595,263.9966110078175,1.0,5,Take Profit,True,3638021.1564323413
2023-07-21 12:00:00,2023-07-21 12:00:00,SHORT,1.093464768983901,1.0943562477752282,-795609.592675367,-109.3464768983901,1.0,2,Stop Loss,False,2842411.5637569744
2023-07-21 17:00:00,2023-07-21 17:00:00,SHORT,1.0963351343049936,1.0970969723079271,-623247.1327003139,-109.63351343049936,1.0,15,Stop Loss,False,2219164.4310566606
2023-07-22 11:00:00,2023-07-22 11:00:00,SHORT,1.0957922103610374,1.0926574106174174,873954.5202353128,196.91071738635813,0.95,5,Take Profit,True,3093118.9512919732
2023-07-22 17:00:00,2023-07-22 17:00:00,SHORT,1.0913976587418022,1.0934679136147716,-675164.5563299917,-109.13976587418021,1.0,23,Stop Loss,False,2417954.3949619816
2023-07-23 23:00:00,2023-07-23 23:00:00,SHORT,1.0963027136531185,1.096959461066917,-530161.992937261,-109.63027136531184,1.0,6,Stop Loss,False,1887792.4020247206
2023-07-24 06:00:00,2023-07-24 06:00:00,SHORT,1.0961048647643874,1.0980411118052031,-413843.6871049089,-109.61048647643874,1.0,4,Stop Loss,False,1473948.7149198116
2023-07-24 11:00:00,2023-07-24 11:00:00,LONG,1.0966468178360766,1.0976024756708251,323280.2335740772,109.66468178360766,1.0,1,Stop Loss,True,1797228.9484938888
2023-07-24 13:00:00,2023-07-24 13:00:00,SHORT,1.0982040736556824,1.0988982182093083,-394744.83050558146,-109.82040736556824,1.0,4,Stop Loss,False,1402484.1179883075
2023-07-24 19:00:00,2023-07-24 19:00:00,SHORT,1.0974663293126694,1.1000759315488275,-307835.8193775889,-109.74663293126694,1.0,6,Stop Loss,False,1094648.2986107185
2023-07-25 04:00:00,2023-07-25 04:00:00,SHORT,1.0995917680402438,1.1006742843910293,-240733.25161032096,-109.95917680402438,1.0,3,Stop Loss,False,853915.0470003975
2023-07-25 10:00:00,2023-07-25 10:00:00,SHORT,1.099723676592524,1.1004596224585756,-187814.118996991,-109.9723676592524,1.0,8,Stop Loss,False,666100.9280034065
2023-07-25 21:00:00,2023-07-25 21:00:00,SHORT,1.0989077844769757,1.0963793064643548,138172.45456800715,103.71735630377361,1.0,2,Take Profit,True,804273.3825714136
2023-07-26 00:00:00,2023-07-26 00:00:00,SHORT,1.0979688496710658,1.0975634755556254,176613.42413659845,109.7968849671066,1.0,1,Stop Loss,True,980886.8067080121
2023-07-26 04:00:00,2023-07-26 04:00:00,SHORT,1.094714513868977,1.0972868529961046,-214758.20475317092,-109.47145138689768,1.0,5,Stop Loss,False,766128.6019548412
2023-07-26 15:00:00,2023-07-26 15:00:00,SHORT,1.0986426709867618,1.0993946034192827,-168340.31471420408,-109.86426709867618,1.0,6,Stop Loss,False,597788.2872406371
